## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\labelcats-pilot\102017_pilot5-[8af1c8bd-f2ed-4e8b-910a-e5741148549e]\102017_pilot5-eye_data.idf
## Date:	20.10.2017 12:15:52
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6976                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	102017_pilot5                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(96;54)
## Calibration Point 1:	Position(1824;1026)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
7644467589	SMP	1	1683.27	858.69	1422.67	825.90	22.04	22.04	4.24	22.89	22.89	3.84	0.00	0.00	1685.88	866.92	1417.15	835.23	1429.84	835.25	686.19	477.28	962.72	455.77	0	1	1	2	-1	-1	-57.72	-18.42	540.82	-12.92	-12.24	509.67	-0.01	0.32	-0.95	0.05	0.33	-0.94	0	 -1	
7644501256	SMP	1	1676.36	855.32	1413.04	826.02	21.81	21.81	4.11	23.76	23.76	3.80	0.00	0.00	1678.94	863.52	1407.39	834.91	1420.16	835.08	682.83	484.49	960.74	480.23	0	1	1	2	-1	-1	-55.96	-17.67	535.52	-11.35	-12.20	509.45	-0.02	0.31	-0.95	0.04	0.32	-0.95	0	 -1	
7644534256	SMP	1	0.00	0.00	1403.24	825.33	0.00	0.00	0.00	22.02	22.02	3.72	0.00	0.00	0.00	0.00	1397.34	834.60	1410.14	834.82	0.00	0.00	957.94	456.77	0	0	1	1	-1	-1	0.00	0.00	0.00	-9.73	-12.15	509.46	0.00	0.00	0.00	0.03	0.33	-0.94	0	 -1	
7644567582	SMP	1	0.00	0.00	1393.59	825.37	0.00	0.00	0.00	22.37	22.37	3.67	0.00	0.00	0.00	0.00	1387.85	834.35	1400.70	834.70	0.00	0.00	958.18	464.96	0	0	1	1	-1	-1	0.00	0.00	0.00	-8.20	-12.12	509.27	0.00	0.00	0.00	0.04	0.32	-0.95	0	 -1	
7644600923	SMP	1	0.00	0.00	1384.24	825.07	0.00	0.00	0.00	22.30	22.30	3.62	0.00	0.00	0.00	0.00	1378.63	833.94	1391.31	834.79	0.00	0.00	959.99	458.19	0	0	1	1	-1	-1	0.00	0.00	0.00	-6.71	-12.12	510.41	0.00	0.00	0.00	0.04	0.33	-0.94	0	 -1	
7644634219	SMP	1	0.00	0.00	1375.26	825.97	0.00	0.00	0.00	22.14	22.14	3.58	0.00	0.00	0.00	0.00	1369.92	835.34	1382.58	835.45	0.00	0.00	967.06	453.30	0	0	1	1	-1	-1	0.00	0.00	0.00	-5.30	-12.29	510.77	0.00	0.00	0.00	0.04	0.33	-0.94	0	 -1	
7644667552	SMP	1	0.00	0.00	1367.42	826.33	0.00	0.00	0.00	21.19	21.19	3.52	0.00	0.00	0.00	0.00	1361.65	836.06	1374.42	836.25	0.00	0.00	964.27	442.61	0	0	1	1	-1	-1	0.00	0.00	0.00	-3.97	-12.41	510.63	0.00	0.00	0.00	0.03	0.35	-0.94	0	 -1	
7644700888	SMP	1	0.00	0.00	1360.07	826.88	0.00	0.00	0.00	21.50	21.50	3.48	0.00	0.00	0.00	0.00	1354.58	836.48	1367.01	836.60	0.00	0.00	966.45	441.68	0	0	1	1	-1	-1	0.00	0.00	0.00	-2.81	-12.52	512.46	0.00	0.00	0.00	0.03	0.34	-0.94	0	 -1	
7644734210	SMP	1	0.00	0.00	1353.38	826.65	0.00	0.00	0.00	21.67	21.67	3.45	0.00	0.00	0.00	0.00	1347.28	836.21	1360.55	836.39	0.00	0.00	966.08	442.98	0	0	1	1	-1	-1	0.00	0.00	0.00	-1.68	-12.38	508.25	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7644767551	SMP	1	0.00	0.00	1348.59	826.06	0.00	0.00	0.00	21.53	21.53	3.42	0.00	0.00	0.00	0.00	1342.73	835.42	1355.54	835.58	0.00	0.00	967.46	443.90	0	0	1	1	-1	-1	0.00	0.00	0.00	-0.91	-12.31	510.91	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7644800876	SMP	1	0.00	0.00	1344.12	825.08	0.00	0.00	0.00	20.87	20.87	3.38	0.00	0.00	0.00	0.00	1338.82	834.85	1351.59	834.93	0.00	0.00	975.64	436.79	0	0	1	1	-1	-1	0.00	0.00	0.00	-0.28	-12.22	511.15	0.00	0.00	0.00	0.04	0.35	-0.94	0	 -1	
7644834219	SMP	1	0.00	0.00	1341.71	824.55	0.00	0.00	0.00	21.85	21.85	3.37	0.00	0.00	0.00	0.00	1336.06	834.17	1348.78	834.36	0.00	0.00	972.39	435.88	0	0	1	1	-1	-1	0.00	0.00	0.00	0.17	-12.13	511.43	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7644867550	SMP	1	0.00	0.00	1339.76	824.01	0.00	0.00	0.00	21.32	21.32	3.35	0.00	0.00	0.00	0.00	1334.28	833.55	1347.03	833.64	0.00	0.00	976.98	436.08	0	0	1	1	-1	-1	0.00	0.00	0.00	0.46	-12.01	511.19	0.00	0.00	0.00	0.03	0.34	-0.94	0	 -1	
7644900895	SMP	1	0.00	0.00	1339.22	823.39	0.00	0.00	0.00	21.70	21.70	3.35	0.00	0.00	0.00	0.00	1333.34	832.89	1345.98	833.11	0.00	0.00	972.56	434.25	0	0	1	1	-1	-1	0.00	0.00	0.00	0.62	-11.93	511.63	0.00	0.00	0.00	0.01	0.34	-0.94	0	 -1	
7644934299	SMP	1	0.00	0.00	1338.54	822.44	0.00	0.00	0.00	21.34	21.34	3.34	0.00	0.00	0.00	0.00	1333.02	832.06	1345.64	832.29	0.00	0.00	977.58	430.50	0	0	1	1	-1	-1	0.00	0.00	0.00	0.68	-11.80	511.89	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7644967594	SMP	1	0.00	0.00	1338.70	822.03	0.00	0.00	0.00	21.75	21.75	3.34	0.00	0.00	0.00	0.00	1332.99	831.39	1345.62	831.56	0.00	0.00	975.63	432.22	0	0	1	1	-1	-1	0.00	0.00	0.00	0.68	-11.68	511.90	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7645000895	SMP	1	0.00	0.00	1337.54	821.74	0.00	0.00	0.00	21.62	21.62	3.33	0.00	0.00	0.00	0.00	1332.06	831.08	1344.57	831.29	0.00	0.00	976.88	432.29	0	0	1	1	-1	-1	0.00	0.00	0.00	0.84	-11.65	512.50	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7645034213	SMP	1	0.00	0.00	1336.09	821.42	0.00	0.00	0.00	21.52	21.52	3.33	0.00	0.00	0.00	0.00	1330.55	830.95	1342.95	831.14	0.00	0.00	976.67	431.95	0	0	1	1	-1	-1	0.00	0.00	0.00	1.10	-11.65	513.36	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7645067543	SMP	1	0.00	0.00	1333.86	821.32	0.00	0.00	0.00	21.98	21.98	3.34	0.00	0.00	0.00	0.00	1328.43	830.83	1340.79	830.98	0.00	0.00	978.01	432.28	0	0	1	1	-1	-1	0.00	0.00	0.00	1.45	-11.64	514.24	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7645100875	SMP	1	0.00	0.00	1331.03	821.52	0.00	0.00	0.00	22.17	22.17	3.36	0.00	0.00	0.00	0.00	1325.65	830.85	1337.88	830.93	0.00	0.00	979.41	433.41	0	0	1	1	-1	-1	0.00	0.00	0.00	1.92	-11.67	515.65	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7645134216	SMP	1	0.00	0.00	1327.61	821.57	0.00	0.00	0.00	22.24	22.24	3.37	0.00	0.00	0.00	0.00	1322.28	831.25	1334.61	831.38	0.00	0.00	981.89	428.29	0	0	1	1	-1	-1	0.00	0.00	0.00	2.46	-11.75	515.99	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7645167521	SMP	1	0.00	0.00	1323.66	822.38	0.00	0.00	0.00	22.14	22.14	3.38	0.00	0.00	0.00	0.00	1318.46	831.85	1330.75	832.05	0.00	0.00	982.29	429.13	0	0	1	1	-1	-1	0.00	0.00	0.00	3.10	-11.88	516.83	0.00	0.00	0.00	0.03	0.34	-0.94	0	 -1	
7645200842	SMP	1	0.00	0.00	1319.78	823.26	0.00	0.00	0.00	22.60	22.60	3.41	0.00	0.00	0.00	0.00	1314.81	832.33	1327.06	832.46	0.00	0.00	987.55	434.17	0	0	1	1	-1	-1	0.00	0.00	0.00	3.70	-11.97	517.62	0.00	0.00	0.00	0.03	0.33	-0.94	0	 -1	
7645234180	SMP	1	0.00	0.00	1317.00	823.37	0.00	0.00	0.00	23.07	23.07	3.44	0.00	0.00	0.00	0.00	1311.68	832.73	1323.99	832.82	0.00	0.00	984.78	431.38	0	0	1	1	-1	-1	0.00	0.00	0.00	4.21	-12.03	517.88	0.00	0.00	0.00	0.02	0.34	-0.94	0	 -1	
7645267509	SMP	1	0.00	0.00	1314.33	824.05	0.00	0.00	0.00	22.95	22.95	3.46	0.00	0.00	0.00	0.00	1309.33	832.97	1321.63	833.06	0.00	0.00	991.40	438.51	0	0	1	1	-1	-1	0.00	0.00	0.00	4.60	-12.08	518.36	0.00	0.00	0.00	0.03	0.32	-0.95	0	 -1	
7645300918	SMP	1	0.00	0.00	1312.94	823.44	0.00	0.00	0.00	22.75	22.75	3.48	0.00	0.00	0.00	0.00	1307.77	832.52	1320.07	832.68	0.00	0.00	991.39	437.82	0	0	1	1	-1	-1	0.00	0.00	0.00	4.86	-12.03	518.81	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7645334253	SMP	1	0.00	0.00	1312.95	822.68	0.00	0.00	0.00	23.00	23.00	3.49	0.00	0.00	0.00	0.00	1307.50	831.88	1319.72	832.03	0.00	0.00	988.74	435.24	0	0	1	1	-1	-1	0.00	0.00	0.00	4.92	-11.94	519.51	0.00	0.00	0.00	0.01	0.33	-0.94	0	 -1	
7645367561	SMP	1	0.00	0.00	1312.45	822.44	0.00	0.00	0.00	23.09	23.09	3.51	0.00	0.00	0.00	0.00	1307.51	831.63	1319.72	831.75	0.00	0.00	995.88	434.57	0	0	1	1	-1	-1	0.00	0.00	0.00	4.93	-11.90	520.01	0.00	0.00	0.00	0.03	0.33	-0.94	0	 -1	
7645400892	SMP	1	0.00	0.00	1312.96	822.68	0.00	0.00	0.00	23.01	23.01	3.53	0.00	0.00	0.00	0.00	1308.23	831.91	1320.43	831.98	0.00	0.00	1003.17	434.43	0	0	1	1	-1	-1	0.00	0.00	0.00	4.81	-11.96	520.47	0.00	0.00	0.00	0.04	0.33	-0.94	0	 -1	
7645434556	SMP	1	0.00	0.00	1315.00	823.10	0.00	0.00	0.00	23.28	23.28	3.55	0.00	0.00	0.00	0.00	1309.70	832.14	1321.88	832.29	0.00	0.00	995.44	436.86	0	0	1	1	-1	-1	0.00	0.00	0.00	4.58	-12.01	520.94	0.00	0.00	0.00	0.02	0.33	-0.94	0	 -1	
7645467683	SMP	1	0.00	0.00	1316.42	823.41	0.00	0.00	0.00	22.51	22.51	3.54	0.00	0.00	0.00	0.00	1311.48	832.45	1323.66	832.56	0.00	0.00	1002.46	437.24	0	0	1	1	-1	-1	0.00	0.00	0.00	4.28	-12.07	521.30	0.00	0.00	0.00	0.03	0.33	-0.94	0	 -1	
7645501079	SMP	1	0.00	0.00	1315.71	827.29	0.00	0.00	0.00	22.40	22.40	3.54	0.00	0.00	0.00	0.00	1312.32	834.62	1324.54	834.70	0.00	0.00	1125.80	578.07	0	0	1	1	-1	-1	0.00	0.00	0.00	4.14	-12.43	521.57	0.00	0.00	0.00	0.08	0.27	-0.96	0	 -1	
7645534412	SMP	1	0.00	0.00	1317.34	828.54	0.00	0.00	0.00	22.14	22.14	3.52	0.00	0.00	0.00	0.00	1314.26	836.07	1326.40	836.21	0.00	0.00	1142.05	564.97	0	0	1	1	-1	-1	0.00	0.00	0.00	3.83	-12.69	521.96	0.00	0.00	0.00	0.09	0.28	-0.96	0	 -1	
7645567949	SMP	1	0.00	0.00	1319.35	829.57	0.00	0.00	0.00	22.14	22.14	3.51	0.00	0.00	0.00	0.00	1316.21	837.25	1328.40	837.38	0.00	0.00	1144.57	555.21	0	0	1	1	-1	-1	0.00	0.00	0.00	3.51	-12.89	522.16	0.00	0.00	0.00	0.09	0.28	-0.95	0	 -1	
7645600978	SMP	1	0.00	0.00	1321.97	830.89	0.00	0.00	0.00	22.62	22.62	3.52	0.00	0.00	0.00	0.00	1319.06	838.13	1331.26	838.24	0.00	0.00	1152.37	570.44	0	0	1	1	-1	-1	0.00	0.00	0.00	3.04	-13.03	522.32	0.00	0.00	0.00	0.10	0.27	-0.96	0	 -1	
7645634415	SMP	1	0.00	0.00	1325.27	831.40	0.00	0.00	0.00	21.81	21.81	3.50	0.00	0.00	0.00	0.00	1322.63	838.81	1334.77	838.81	0.00	0.00	1163.68	570.34	0	0	1	1	-1	-1	0.00	0.00	0.00	2.45	-13.14	522.54	0.00	0.00	0.00	0.11	0.27	-0.96	0	 -1	
7645667741	SMP	1	0.00	0.00	1328.93	832.54	0.00	0.00	0.00	21.39	21.39	3.47	0.00	0.00	0.00	0.00	1325.71	840.10	1337.91	840.14	0.00	0.00	1152.25	567.28	0	0	1	1	-1	-1	0.00	0.00	0.00	1.94	-13.36	522.63	0.00	0.00	0.00	0.09	0.28	-0.96	0	 -1	
7645701032	SMP	1	0.00	0.00	1332.14	833.78	0.00	0.00	0.00	21.68	21.68	3.46	0.00	0.00	0.00	0.00	1328.94	841.20	1341.30	841.31	0.00	0.00	1153.45	568.96	0	0	1	1	-1	-1	0.00	0.00	0.00	1.39	-13.54	522.36	0.00	0.00	0.00	0.10	0.28	-0.96	0	 -1	
7645734202	SMP	1	0.00	0.00	1336.39	834.44	0.00	0.00	0.00	21.10	21.10	3.43	0.00	0.00	0.00	0.00	1333.41	841.75	1345.65	841.82	0.00	0.00	1156.92	571.56	0	0	1	1	-1	-1	0.00	0.00	0.00	0.66	-13.63	522.39	0.00	0.00	0.00	0.10	0.27	-0.96	0	 -1	
7645767554	SMP	1	0.00	0.00	1340.72	834.42	0.00	0.00	0.00	21.19	21.19	3.41	0.00	0.00	0.00	0.00	1337.70	841.98	1350.10	841.98	0.00	0.00	1158.75	569.63	0	0	1	1	-1	-1	0.00	0.00	0.00	-0.07	-13.65	522.02	0.00	0.00	0.00	0.11	0.28	-0.95	0	 -1	
7645800997	SMP	1	0.00	0.00	1345.99	834.99	0.00	0.00	0.00	20.87	20.87	3.38	0.00	0.00	0.00	0.00	1342.76	842.24	1355.06	842.36	0.00	0.00	1155.16	573.14	0	0	1	1	-1	-1	0.00	0.00	0.00	-0.90	-13.71	521.95	0.00	0.00	0.00	0.10	0.27	-0.96	0	 -1	
