#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
8420928388	SMP	1	1390.68	973.06	1129.86	951.57	21.08	21.08	3.50	20.33	20.33	3.34	1380.49	975.13	1390.85	975.30	1120.87	953.86	1131.21	954.01	284.66	1043.04	494.35	956.72	0	1	1	2	-1	-1	-7.51	-38.43	561.81	38.68	-34.59	561.03	-0.17	0.14	-0.97	-0.20	0.15	-0.97	0	 -1	
8420961694	SMP	1	1393.13	991.32	1135.33	967.45	20.99	20.99	3.52	19.92	19.92	3.35	1383.03	993.40	1393.20	993.56	1126.29	969.97	1136.38	970.13	280.87	1042.17	490.79	951.16	0	1	1	2	-1	-1	-8.01	-42.05	566.66	38.14	-37.86	567.00	-0.17	0.15	-0.97	-0.21	0.16	-0.96	0	 -1	
8420995131	SMP	1	1394.70	1006.06	1139.13	980.30	20.22	20.22	3.51	19.79	19.79	3.36	1385.00	1008.36	1394.98	1008.37	1131.00	983.00	1140.97	983.07	284.70	1038.32	530.45	946.86	0	1	1	2	-1	-1	-8.42	-45.08	571.21	37.58	-40.50	571.25	-0.16	0.16	-0.97	-0.18	0.17	-0.97	0	 -1	
8421028376	SMP	1	1391.66	1012.55	1139.97	985.21	20.59	20.59	3.52	19.35	19.35	3.36	1385.12	1015.55	1394.85	1015.72	1134.13	989.11	1143.93	989.10	661.06	932.67	843.80	775.52	0	1	1	2	-1	-1	-8.51	-46.90	577.32	37.33	-41.93	575.84	-0.05	0.19	-0.98	-0.10	0.22	-0.97	0	 -1	
8421061745	SMP	1	1394.95	1012.39	1145.29	984.85	20.66	20.66	3.54	19.16	19.16	3.36	1388.54	1015.58	1398.01	1015.75	1139.34	988.75	1149.10	988.70	657.47	899.08	835.24	774.38	0	1	1	2	-1	-1	-9.24	-47.55	585.36	36.52	-42.03	578.15	-0.05	0.20	-0.98	-0.10	0.22	-0.97	0	 -1	
8421095028	SMP	1	1397.93	1005.55	1149.98	977.86	20.45	20.45	3.56	19.20	19.20	3.36	1391.46	1008.75	1400.85	1008.85	1144.13	981.83	1153.61	981.83	650.51	892.71	829.47	766.07	0	1	1	2	-1	-1	-9.84	-46.60	589.38	36.04	-41.19	584.12	-0.05	0.20	-0.98	-0.10	0.22	-0.97	0	 -1	
8421128347	SMP	1	1400.80	995.69	1154.44	967.63	20.42	20.42	3.57	18.80	18.80	3.36	1394.28	998.95	1403.62	999.00	1148.58	971.88	1158.04	971.89	643.53	886.72	826.23	741.33	0	1	1	2	-1	-1	-10.41	-44.96	592.06	35.37	-39.51	586.66	-0.05	0.20	-0.98	-0.10	0.23	-0.97	0	 -1	
8421161696	SMP	1	1403.83	985.97	1158.58	957.51	20.25	20.25	3.58	18.43	18.43	3.34	1397.36	989.18	1406.57	989.17	1153.07	961.76	1162.32	961.77	638.21	886.36	831.85	726.66	0	1	1	2	-1	-1	-11.04	-43.38	595.55	34.88	-37.98	592.12	-0.05	0.19	-0.98	-0.09	0.23	-0.97	0	 -1	
8421195012	SMP	1	1406.91	978.12	1162.89	949.25	19.73	19.73	3.58	18.56	18.56	3.34	1400.49	981.37	1409.65	981.42	1157.30	953.27	1166.49	953.39	635.28	882.34	830.66	732.12	0	1	1	2	-1	-1	-11.67	-42.06	597.74	34.26	-36.58	595.12	-0.05	0.20	-0.98	-0.09	0.22	-0.97	0	 -1	
8421228361	SMP	1	1411.10	973.47	1167.97	943.59	19.62	19.62	3.57	18.25	18.25	3.33	1404.20	976.56	1413.25	976.71	1162.07	947.49	1171.25	947.51	586.72	883.16	819.05	739.85	0	1	1	2	-1	-1	-12.42	-41.35	600.47	33.46	-35.58	596.78	-0.07	0.19	-0.98	-0.10	0.21	-0.97	0	 -1	
8421261683	SMP	1	1415.24	971.67	1173.22	940.57	19.60	19.60	3.57	18.26	18.26	3.32	1408.33	974.54	1417.31	974.65	1167.12	944.11	1176.26	944.22	563.39	891.25	795.48	758.08	0	1	1	2	-1	-1	-13.25	-41.11	602.74	32.61	-35.06	598.61	-0.07	0.18	-0.98	-0.11	0.20	-0.97	0	 -1	
8421295155	SMP	1	1419.66	971.39	1178.31	939.23	19.25	19.25	3.55	18.29	18.29	3.32	1412.71	974.20	1421.81	974.29	1172.20	942.69	1181.37	942.66	558.31	898.08	785.53	772.81	0	1	1	2	-1	-1	-14.09	-41.03	602.43	31.67	-34.81	599.21	-0.07	0.18	-0.98	-0.11	0.19	-0.98	0	 -1	
8492451505	MSG	1	# Message: bada7b3a6cd1d461f885d055ad7d2fca.avi
8492454322	SMP	1	1558.69	958.10	1316.21	940.52	28.33	28.33	5.20	27.11	27.11	5.12	1553.87	968.24	1562.85	968.00	1312.10	951.57	1320.58	951.42	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-41.38	-40.19	607.45	5.39	-38.14	626.40	0.05	0.45	-0.89	0.00	0.49	-0.87	0	 -1	
8492487739	SMP	1	1559.16	957.96	1316.60	940.33	28.29	28.29	5.19	27.18	27.18	5.12	1554.34	968.14	1563.32	967.78	1312.51	951.33	1321.03	951.19	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-41.48	-40.16	607.54	5.31	-38.09	626.41	0.05	0.45	-0.89	0.00	0.49	-0.87	0	 -1	
8492520989	SMP	1	1559.98	957.52	1317.05	939.76	28.50	28.50	5.20	27.10	27.10	5.12	1555.22	967.85	1564.04	967.55	1312.95	950.89	1321.42	950.82	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-41.69	-40.17	608.38	5.23	-38.02	626.58	0.04	0.46	-0.89	0.00	0.50	-0.87	0	 -1	
